cliente,producto,precio,cantidad,pais,metodo_pago,fecha
Juan,Mouse,999999.0,5,Colombia,transferencia,2024-02-21 18:00:00
Carlos,Laptop,503.0,2,COL,Efectivo,2024-02-21 19:00:00
Pedro,Mouse,979.0,4,Colombia,Efectivo,2024-02-21 20:00:00
Juan,Celular,1344.0,2,chile,Tarjeta,2024-02-21 21:00:00
Juan,Monitor,1436.0,2,Colombia,transferencia,2024-02-21 22:00:00
Carlos,Teclado,1702.0,3,Colombia,Tarjeta,2024-02-21 23:00:00
Juan,Laptop,1803.0,5,Chile,transferencia,2024-02-22 00:00:00
Carlos,Celular,685.0,4,chile,Efectivo,2024-02-22 01:00:00
Ana,Monitor,668.0,2,peru,TRANSFERENCIA,2024-02-22 02:00:00
Carlos,Celular,912.0,2,chile,Tarjeta,2024-02-22 03:00:00
Carlos,Laptop,675.0,6,Colombia,TRANSFERENCIA,2024-02-22 04:00:00
Maria,Teclado,1496.0,7,col,TRANSFERENCIA,2024-02-22 05:00:00
Carlos,Celular,376.0,6,col,TRANSFERENCIA,2024-02-22 06:00:00
Carlos,Mouse,559.0,7,col,transferencia,2024-02-22 07:00:00
Pedro,Monitor,652.0,1,Chile,transferencia,2024-02-22 08:00:00
Ana,Celular,1903.0,6,Perú,TRANSFERENCIA,2024-02-22 09:00:00
Maria,Monitor,264.0,three,Colombia,Efectivo,2024-02-22 10:00:00
Pedro,Mouse,217.0,,chile,Efectivo,2024-02-22 11:00:00
Luisa,Teclado,459.0,8,col,TRANSFERENCIA,2024-02-22 12:00:00
Ana,Teclado,104.0,4,Chile,Tarjeta,2024-02-22 13:00:00
Ana,Mouse,,8,Perú,Tarjeta,2024-02-22 00:00:00
Luisa,Monitor,848.0,4,col,transferencia,2024-02-22 15:00:00
Carlos,Celular,487.0,4,COL,Tarjeta,2024-02-22 16:00:00
Pedro,Mouse,692.0,4,peru,Efectivo,2024-02-22 17:00:00
Juan,Laptop,771.0,6,Colombia,TRANSFERENCIA,2024-02-22 00:00:00
Maria,Monitor,199.0,9,peru,Tarjeta,2024-02-22 19:00:00
Juan,Teclado,720.0,5,peru,TRANSFERENCIA,2024-02-22 20:00:00
Luisa,Mouse,1517.0,8,COL,Tarjeta,2024-02-22 21:00:00
Ana,Teclado,1766.0,8,COL,transferencia,2024-02-22 22:00:00
Ana,Monitor,1569.0,4,COL,Efectivo,2024-02-22 23:00:00
Maria,Teclado,765.0,9,Perú,transferencia,2024-02-23 00:00:00
Ana,Mouse,1456.0,9,col,TRANSFERENCIA,2024-02-23 01:00:00
Ana,Monitor,845.0,5,chile,Efectivo,2024-02-23 02:00:00
Maria,Laptop,1673.0,6,Colombia,Efectivo,2024-02-23 03:00:00
Pedro,Mouse,1638.0,5,COL,transferencia,2024-02-23 04:00:00
Pedro,Celular,999999.0,3,Chile,Tarjeta,2024-02-23 05:00:00
Maria,Mouse,142.0,8,Colombia,transferencia,2024-02-23 06:00:00
Luisa,Monitor,64.0,9,chile,TRANSFERENCIA,2024-02-23 00:00:00
Ana,Mouse,519.0,4,Colombia,Tarjeta,2024-02-23 08:00:00
Ana,Laptop,679.0,9,Colombia,transferencia,2024-02-23 09:00:00
Luisa,Laptop,1574.0,9,COL,transferencia,2024-02-23 10:00:00
Pedro,Celular,419.0,7,COL,Tarjeta,2024-02-23 11:00:00
Carlos,Teclado,1244.0,8,col,Tarjeta,2024-02-23 12:00:00
Carlos,Monitor,1699.0,3,chile,Tarjeta,2024-02-23 13:00:00
Carlos,Monitor,1326.0,5,COL,transferencia,2024-02-23 14:00:00
Pedro,Teclado,996.0,3,COL,Tarjeta,2024-02-23 15:00:00
Pedro,Laptop,743.0,7,Colombia,Tarjeta,2024-02-23 00:00:00
Luisa,Laptop,1148.0,6,col,Tarjeta,2024-02-23 17:00:00
Ana,Mouse,1982.0,3,peru,Efectivo,2024-02-23 18:00:00
Luisa,Celular,1703.0,9,COL,TRANSFERENCIA,2024-02-23 19:00:00
Luisa,Celular,268.0,1,Chile,Tarjeta,2024-02-23 20:00:00
Pedro,Celular,1796.0,3,COL,TRANSFERENCIA,2024-02-23 21:00:00
Carlos,Mouse,1155.0,7,peru,Tarjeta,2024-02-23 22:00:00
Juan,Celular,308.0,3,Colombia,Tarjeta,2024-02-23 23:00:00
Ana,Teclado,1808.0,3,chile,Efectivo,2024-02-24 00:00:00
Pedro,Mouse,1414.0,2,col,Efectivo,2024-02-24 01:00:00
Carlos,Teclado,570.0,9,Colombia,Tarjeta,2024-02-24 02:00:00
Juan,Mouse,1922.0,4,chile,Tarjeta,2024-02-24 03:00:00
Juan,Celular,1874.0,6,Perú,Tarjeta,2024-02-24 04:00:00
Pedro,Teclado,1534.0,2,COL,TRANSFERENCIA,2024-02-24 05:00:00
Maria,Teclado,306.0,9,chile,Tarjeta,2024-02-24 06:00:00
Ana,Teclado,371.0,7,Chile,TRANSFERENCIA,2024-02-24 07:00:00
Juan,Mouse,598.0,5,chile,Efectivo,2024-02-24 08:00:00
Pedro,Monitor,1496.0,7,Perú,TRANSFERENCIA,2024-02-24 09:00:00
Pedro,Celular,1471.0,4,COL,Tarjeta,2024-02-24 10:00:00
Carlos,Teclado,136.0,7,Perú,Efectivo,2024-02-24 11:00:00
Maria,Monitor,206.0,2,peru,transferencia,2024-02-24 12:00:00
Ana,Celular,230.0,7,COL,Efectivo,2024-02-24 13:00:00
Luisa,Celular,1004.0,4,Chile,transferencia,2024-02-24 14:00:00
Carlos,Teclado,999999.0,4,COL,TRANSFERENCIA,2024-02-24 15:00:00
Juan,Teclado,420.0,1,Perú,Efectivo,2024-02-24 16:00:00
Juan,Mouse,17.0,3,col,Efectivo,2024-02-24 17:00:00
Carlos,Monitor,553.0,5,Perú,Efectivo,2024-02-24 18:00:00
Pedro,Monitor,477.0,5,COL,TRANSFERENCIA,2024-02-24 19:00:00
Juan,Teclado,329.0,2,COL,Tarjeta,2024-02-24 20:00:00
Maria,Celular,1427.0,4,chile,TRANSFERENCIA,2024-02-24 21:00:00
Ana,Teclado,278.0,1,col,Efectivo,2024-02-24 22:00:00
Maria,Celular,1224.0,9,Colombia,Tarjeta,2024-02-24 23:00:00
Juan,Celular,1894.0,1,col,Efectivo,2024-02-25 00:00:00
Luisa,Teclado,1708.0,6,Colombia,Efectivo,2024-02-25 01:00:00
Ana,Laptop,70.0,7,Chile,transferencia,2024-02-25 02:00:00
Ana,Monitor,1471.0,3,COL,Efectivo,2024-02-25 03:00:00
Carlos,Celular,1297.0,1,chile,TRANSFERENCIA,2024-02-25 04:00:00
Carlos,Celular,806.0,7,peru,TRANSFERENCIA,2024-02-25 05:00:00
Luisa,Laptop,1128.0,3,peru,TRANSFERENCIA,2024-02-25 06:00:00
Pedro,Mouse,562.0,6,Perú,Tarjeta,2024-02-25 07:00:00
Ana,Laptop,935.0,6,col,transferencia,2024-02-25 08:00:00
Luisa,Laptop,1503.0,4,col,transferencia,2024-02-25 09:00:00
Carlos,Celular,670.0,6,peru,Efectivo,2024-02-25 10:00:00
Carlos,Monitor,725.0,4,Colombia,Efectivo,2024-02-25 11:00:00
Ana,Laptop,788.0,8,col,transferencia,2024-02-25 12:00:00
Maria,Mouse,1547.0,9,Colombia,Tarjeta,2024-02-25 13:00:00
Juan,Teclado,1723.0,2,Colombia,TRANSFERENCIA,2024-02-25 14:00:00
Carlos,Laptop,1970.0,7,Colombia,Efectivo,2024-02-25 15:00:00
Pedro,Laptop,203.0,9,Colombia,transferencia,2024-02-25 16:00:00
Pedro,Mouse,491.0,9,chile,Tarjeta,2024-02-25 17:00:00
Carlos,Monitor,1932.0,5,Perú,TRANSFERENCIA,2024-02-25 18:00:00
Maria,Laptop,1369.0,1,Perú,Efectivo,2024-02-25 19:00:00
Maria,Laptop,1468.0,6,chile,TRANSFERENCIA,2024-02-25 20:00:00
Luisa,Monitor,1229.0,8,peru,TRANSFERENCIA,2024-02-25 21:00:00
Pedro,Mouse,864.0,1,Perú,transferencia,2024-02-25 22:00:00
Luisa,Laptop,1282.0,2,Chile,transferencia,2024-02-25 23:00:00
Pedro,Monitor,507.0,1,chile,TRANSFERENCIA,2024-02-26 00:00:00
Juan,Laptop,221.0,5,col,TRANSFERENCIA,2024-02-26 01:00:00
Juan,Teclado,674.0,2,Chile,Efectivo,2024-02-26 02:00:00
Ana,Celular,679.0,4,chile,Tarjeta,2024-02-26 03:00:00
Luisa,Teclado,1499.0,1,Perú,Tarjeta,2024-02-26 04:00:00
Carlos,Laptop,1907.0,7,col,TRANSFERENCIA,2024-02-26 05:00:00
Luisa,Mouse,1684.0,8,col,transferencia,2024-02-26 06:00:00
Carlos,Celular,230.0,5,Colombia,Tarjeta,2024-02-26 07:00:00
Maria,Teclado,282.0,2,peru,TRANSFERENCIA,2024-02-26 08:00:00
Luisa,Monitor,1187.0,8,Colombia,transferencia,2024-02-26 09:00:00
Maria,Mouse,1282.0,1,chile,Efectivo,2024-02-26 10:00:00
Juan,Teclado,288.0,7,Colombia,Tarjeta,2024-02-26 11:00:00
Juan,Monitor,1473.0,1,Chile,Efectivo,2024-02-26 12:00:00
Ana,Laptop,1981.0,6,Perú,transferencia,2024-02-26 00:00:00
Luisa,Monitor,825.0,6,Chile,TRANSFERENCIA,2024-02-26 14:00:00
Maria,Teclado,285.0,5,Perú,Efectivo,2024-02-26 15:00:00
Carlos,Teclado,1014.0,2,Chile,TRANSFERENCIA,2024-02-26 16:00:00
Juan,Laptop,523.0,2,col,Tarjeta,2024-02-26 17:00:00
Juan,Monitor,1121.0,9,Perú,Efectivo,2024-02-26 18:00:00
Carlos,Monitor,1832.0,5,Perú,Tarjeta,2024-02-26 19:00:00
Maria,Laptop,932.0,5,Chile,Tarjeta,2024-02-26 00:00:00
Maria,Monitor,651.0,7,COL,Tarjeta,2024-02-26 21:00:00
Luisa,Laptop,514.0,6,col,Tarjeta,2024-02-26 22:00:00
Luisa,Mouse,599.0,2,chile,Tarjeta,2024-02-26 23:00:00
Pedro,Teclado,781.0,1,col,transferencia,2024-02-27 00:00:00
Pedro,Mouse,1274.0,5,chile,Efectivo,2024-02-27 01:00:00
Ana,Celular,1686.0,4,COL,TRANSFERENCIA,2024-02-27 02:00:00
Juan,Celular,749.0,3,Chile,TRANSFERENCIA,2024-02-27 03:00:00
Luisa,Celular,684.0,,Chile,transferencia,2024-02-27 04:00:00
Maria,Laptop,1269.0,2,col,TRANSFERENCIA,2024-02-27 05:00:00
Carlos,Monitor,1023.0,4,Chile,TRANSFERENCIA,2024-02-27 06:00:00
Maria,Mouse,137.0,2,peru,TRANSFERENCIA,2024-02-27 07:00:00
Juan,Mouse,512.0,4,peru,Efectivo,2024-02-27 08:00:00
Pedro,Mouse,1233.0,3,chile,TRANSFERENCIA,2024-02-27 09:00:00
Maria,Mouse,1995.0,9,COL,Efectivo,2024-02-27 10:00:00
Ana,Celular,911.0,7,Perú,TRANSFERENCIA,2024-02-27 11:00:00
Juan,Mouse,552.0,3,peru,TRANSFERENCIA,2024-02-27 12:00:00
Pedro,Monitor,1535.0,8,chile,Efectivo,2024-02-27 13:00:00
Carlos,Celular,1683.0,9,Chile,transferencia,2024-02-27 14:00:00
Pedro,Mouse,501.0,7,COL,TRANSFERENCIA,2024-02-27 15:00:00
Ana,Laptop,1054.0,6,chile,Tarjeta,2024-02-27 16:00:00
Juan,Teclado,1267.0,4,chile,Tarjeta,2024-02-27 17:00:00
Carlos,Teclado,723.0,5,peru,transferencia,2024-02-27 18:00:00
Ana,Teclado,800.0,8,Colombia,Tarjeta,2024-02-27 19:00:00
Pedro,Celular,1676.0,3,COL,Efectivo,2024-02-27 20:00:00
Ana,Mouse,425.0,2,col,TRANSFERENCIA,2024-02-27 21:00:00
Juan,Celular,157.0,3,chile,TRANSFERENCIA,2024-02-27 22:00:00
Luisa,Monitor,979.0,7,peru,TRANSFERENCIA,2024-02-27 23:00:00
Ana,Laptop,38.0,8,col,TRANSFERENCIA,2024-02-28 00:00:00
Ana,Laptop,1394.0,1,COL,Tarjeta,2024-02-28 01:00:00
Pedro,Teclado,317.0,7,peru,Tarjeta,2024-02-28 02:00:00
Pedro,Teclado,1916.0,9,col,Tarjeta,2024-02-28 03:00:00
Carlos,Teclado,1975.0,,Perú,Efectivo,2024-02-28 04:00:00
Pedro,Mouse,171.0,3,chile,Tarjeta,2024-02-28 05:00:00
Maria,Monitor,878.0,8,Perú,Tarjeta,2024-02-28 06:00:00
Juan,Monitor,861.0,4,Colombia,TRANSFERENCIA,2024-02-28 07:00:00
Juan,Monitor,70.0,8,Chile,Tarjeta,2024-02-28 08:00:00
Luisa,Monitor,134.0,5,COL,transferencia,2024-02-28 09:00:00
Luisa,Teclado,1489.0,3,Chile,transferencia,2024-02-28 10:00:00
Juan,Laptop,1104.0,4,Chile,TRANSFERENCIA,2024-02-28 11:00:00
Luisa,Teclado,847.0,4,col,Tarjeta,2024-02-28 12:00:00
Carlos,Monitor,1940.0,8,Colombia,transferencia,2024-02-28 13:00:00
Pedro,Teclado,1909.0,6,COL,transferencia,2024-02-28 14:00:00
Juan,Monitor,475.0,7,Perú,Efectivo,2024-02-28 15:00:00
Luisa,Celular,252.0,9,Chile,TRANSFERENCIA,2024-02-28 16:00:00
Juan,Laptop,1523.0,6,col,transferencia,2024-02-28 17:00:00
Maria,Celular,1794.0,3,Chile,transferencia,2024-02-28 18:00:00
Ana,Mouse,1254.0,3,peru,TRANSFERENCIA,2024-02-28 19:00:00
Pedro,Teclado,482.0,3,Perú,Tarjeta,2024-02-28 20:00:00
Juan,Mouse,968.0,2,Chile,TRANSFERENCIA,2024-02-28 21:00:00
Ana,Teclado,542.0,1,peru,Efectivo,2024-02-28 22:00:00
Luisa,Celular,503.0,1,peru,Efectivo,2024-02-28 23:00:00
Ana,Monitor,908.0,4,col,Efectivo,2024-02-29 00:00:00
Pedro,Monitor,91.0,3,col,transferencia,2024-02-29 01:00:00
Juan,Teclado,865.0,5,peru,Tarjeta,2024-02-29 02:00:00
Maria,Monitor,888.0,9,Colombia,Efectivo,2024-02-29 03:00:00
Luisa,Celular,1555.0,8,Chile,TRANSFERENCIA,2024-02-29 04:00:00
Juan,Monitor,932.0,9,peru,Efectivo,2024-02-29 05:00:00
Pedro,Celular,21.0,5,peru,transferencia,2024-02-29 06:00:00
Luisa,Mouse,1296.0,8,col,Efectivo,2024-02-29 07:00:00
Carlos,Celular,1690.0,4,Chile,Tarjeta,2024-02-29 08:00:00
Ana,Laptop,458.0,5,COL,Efectivo,2024-02-29 09:00:00
Pedro,Laptop,1225.0,3,Perú,Tarjeta,2024-02-29 10:00:00
Carlos,Laptop,771.0,5,col,Tarjeta,2024-02-29 11:00:00
Juan,Teclado,1147.0,3,Chile,TRANSFERENCIA,2024-02-29 12:00:00
Maria,Teclado,35.0,5,Chile,Tarjeta,2024-02-29 13:00:00
Luisa,Teclado,1816.0,5,chile,transferencia,2024-02-29 14:00:00
Ana,Celular,1532.0,6,Colombia,transferencia,2024-02-29 15:00:00
Luisa,Teclado,517.0,9,Perú,Tarjeta,2024-02-29 16:00:00
Juan,Mouse,1578.0,1,col,Tarjeta,2024-02-29 17:00:00
Luisa,Laptop,71.0,6,col,Efectivo,2024-02-29 18:00:00
Ana,Celular,238.0,1,COL,Efectivo,2024-02-29 19:00:00
Juan,Laptop,1848.0,6,chile,TRANSFERENCIA,2024-02-29 20:00:00
Luisa,Teclado,616.0,2,chile,Efectivo,2024-02-29 21:00:00
Maria,Celular,1068.0,8,Colombia,transferencia,2024-02-29 22:00:00
Pedro,Monitor,1738.0,3,chile,Efectivo,2024-02-29 23:00:00
Juan,Mouse,1489.0,6,Colombia,TRANSFERENCIA,2024-03-01 00:00:00
Pedro,Teclado,1621.0,6,Chile,TRANSFERENCIA,2024-03-01 01:00:00
Juan,Teclado,900.0,4,Chile,Tarjeta,2024-03-01 02:00:00
Maria,Mouse,1535.0,5,col,TRANSFERENCIA,2024-03-01 03:00:00
Pedro,Mouse,770.0,2,COL,Tarjeta,2024-03-01 04:00:00
Carlos,Monitor,604.0,8,col,transferencia,2024-03-01 05:00:00
Ana,Teclado,1058.0,7,chile,transferencia,2024-03-01 06:00:00
Carlos,Teclado,1602.0,6,peru,Efectivo,2024-03-01 07:00:00
Luisa,Laptop,1065.0,7,Chile,TRANSFERENCIA,2024-03-01 08:00:00
Maria,Celular,1864.0,1,peru,transferencia,2024-03-01 09:00:00
Carlos,Celular,1045.0,5,chile,Tarjeta,2024-03-01 10:00:00
Juan,Laptop,1352.0,7,COL,TRANSFERENCIA,2024-03-01 11:00:00
Luisa,Celular,1878.0,1,col,TRANSFERENCIA,2024-03-01 12:00:00
Luisa,Mouse,1637.0,2,Chile,Tarjeta,2024-03-01 13:00:00
Carlos,Celular,10.0,9,COL,TRANSFERENCIA,2024-03-01 14:00:00
Carlos,Celular,1468.0,3,col,TRANSFERENCIA,2024-03-01 15:00:00
Maria,Laptop,1871.0,6,col,transferencia,2024-03-01 16:00:00
Ana,Monitor,1169.0,7,peru,Tarjeta,2024-03-01 00:00:00
Carlos,Celular,1229.0,9,Perú,transferencia,2024-03-01 18:00:00
Carlos,Celular,142.0,5,chile,Tarjeta,2024-03-01 19:00:00
Pedro,Monitor,95.0,4,Colombia,Efectivo,2024-03-01 20:00:00
Juan,Laptop,1509.0,2,Chile,TRANSFERENCIA,2024-03-01 21:00:00
Pedro,Monitor,1840.0,3,Colombia,TRANSFERENCIA,2024-03-01 22:00:00
Pedro,Laptop,1824.0,5,COL,transferencia,2024-03-01 23:00:00
Luisa,Mouse,1357.0,2,Colombia,TRANSFERENCIA,2024-03-02 00:00:00
Ana,Laptop,1213.0,4,peru,TRANSFERENCIA,2024-03-02 01:00:00
Juan,Mouse,525.0,1,Perú,transferencia,2024-03-02 02:00:00
Maria,Mouse,1671.0,4,Chile,transferencia,2024-03-02 03:00:00
Maria,Laptop,184.0,7,chile,Tarjeta,2024-03-02 04:00:00
Carlos,Teclado,772.0,3,col,Efectivo,2024-03-02 05:00:00
Carlos,Laptop,1054.0,8,col,transferencia,2024-03-02 06:00:00
Maria,Celular,1006.0,6,chile,Tarjeta,2024-03-02 07:00:00
Carlos,Celular,1985.0,6,peru,transferencia,2024-03-02 08:00:00
Ana,Teclado,1138.0,1,Chile,Tarjeta,2024-03-02 09:00:00
Pedro,Mouse,,5,Colombia,Efectivo,2024-03-02 10:00:00
Carlos,Teclado,1476.0,3,chile,Tarjeta,2024-03-02 11:00:00
Luisa,Celular,1808.0,1,col,Tarjeta,2024-03-02 12:00:00
Carlos,Teclado,58.0,8,Colombia,TRANSFERENCIA,2024-03-02 13:00:00
Juan,Laptop,537.0,7,peru,transferencia,2024-03-02 14:00:00
Ana,Teclado,154.0,7,col,Tarjeta,2024-03-02 15:00:00
Juan,Mouse,1373.0,4,COL,transferencia,2024-03-02 16:00:00
Juan,Laptop,771.0,6,Perú,Tarjeta,2024-03-02 17:00:00
Luisa,Monitor,1888.0,9,Colombia,TRANSFERENCIA,2024-03-02 18:00:00
Ana,Celular,1387.0,3,chile,TRANSFERENCIA,2024-03-02 19:00:00
Ana,Celular,1108.0,9,Chile,Efectivo,2024-03-02 00:00:00
Ana,Teclado,1835.0,4,Colombia,Tarjeta,2024-03-02 21:00:00
Ana,Laptop,938.0,5,Colombia,TRANSFERENCIA,2024-03-02 22:00:00
Ana,Monitor,803.0,7,Colombia,transferencia,2024-02-03 00:00:00
Luisa,Laptop,1611.0,6,chile,Tarjeta,2024-03-03 00:00:00
Carlos,Celular,1670.0,8,peru,Tarjeta,2024-03-03 01:00:00
Juan,Laptop,328.0,8,peru,Efectivo,2024-03-03 02:00:00
Ana,Monitor,1120.0,8,Chile,transferencia,2024-03-03 03:00:00
Carlos,Teclado,1586.0,3,peru,Efectivo,2024-03-03 04:00:00
Carlos,Mouse,707.0,6,chile,Tarjeta,2024-03-03 05:00:00
Juan,Laptop,1899.0,7,Chile,Efectivo,2024-03-03 06:00:00
Luisa,Mouse,1925.0,9,Chile,Tarjeta,2024-03-03 07:00:00
Maria,Celular,856.0,4,peru,Tarjeta,2024-03-03 08:00:00
Maria,Teclado,1811.0,5,col,Efectivo,2024-03-03 09:00:00
Carlos,Teclado,792.0,8,peru,Efectivo,2024-03-03 00:00:00
Pedro,Laptop,51.0,1,col,Tarjeta,2024-03-03 11:00:00
Pedro,Teclado,,6,COL,Efectivo,2024-03-03 12:00:00
Juan,Laptop,1730.0,4,peru,Efectivo,2024-03-03 13:00:00
Maria,Laptop,1760.0,5,COL,Tarjeta,2024-03-03 14:00:00
Carlos,Mouse,1540.0,5,peru,transferencia,2024-03-03 15:00:00
Luisa,Teclado,538.0,2,COL,Efectivo,2024-03-03 00:00:00
Maria,Laptop,1989.0,8,Perú,Efectivo,2024-03-03 17:00:00
Carlos,Mouse,1298.0,2,COL,TRANSFERENCIA,2024-03-03 18:00:00
Carlos,Monitor,1659.0,4,col,transferencia,2024-03-03 19:00:00
Ana,Mouse,,5,Colombia,Efectivo,2024-03-03 20:00:00
Luisa,Mouse,978.0,1,Chile,Tarjeta,2024-03-03 21:00:00
Ana,Laptop,1497.0,6,COL,TRANSFERENCIA,2024-03-03 22:00:00
Juan,Celular,1837.0,2,Colombia,TRANSFERENCIA,2024-03-03 23:00:00
Ana,Celular,1593.0,5,chile,TRANSFERENCIA,2024-03-04 00:00:00
Ana,Celular,1852.0,6,Perú,Efectivo,2024-03-04 01:00:00
Maria,Mouse,106.0,8,Perú,Tarjeta,2024-03-04 02:00:00
Pedro,Laptop,1920.0,9,chile,TRANSFERENCIA,2024-03-04 03:00:00
Carlos,Teclado,1128.0,6,chile,transferencia,2024-03-04 04:00:00
Luisa,Mouse,1359.0,5,chile,TRANSFERENCIA,2024-03-04 05:00:00
Ana,Mouse,83.0,4,col,TRANSFERENCIA,2024-03-04 06:00:00
Luisa,Laptop,1369.0,2,chile,transferencia,2024-03-04 07:00:00
Pedro,Monitor,1101.0,2,col,TRANSFERENCIA,2024-03-04 08:00:00
Pedro,Mouse,767.0,7,COL,TRANSFERENCIA,2024-03-04 09:00:00
Ana,Monitor,1951.0,5,peru,transferencia,2024-03-04 10:00:00
Juan,Monitor,1110.0,7,chile,Efectivo,2024-03-04 11:00:00
Ana,Celular,217.0,1,chile,transferencia,2024-03-04 12:00:00
Maria,Laptop,1917.0,1,Perú,Efectivo,2024-03-04 13:00:00
Carlos,Monitor,1799.0,5,Colombia,Efectivo,2024-03-04 14:00:00
Juan,Laptop,1254.0,2,peru,Efectivo,2024-03-04 15:00:00
Ana,Celular,1295.0,8,Perú,transferencia,2024-03-04 16:00:00
Luisa,Laptop,419.0,3,COL,transferencia,2024-03-04 17:00:00
Juan,Mouse,340.0,1,chile,Efectivo,2024-03-04 18:00:00
Juan,Monitor,353.0,2,Perú,transferencia,2024-03-04 19:00:00
Ana,Laptop,998.0,7,col,Efectivo,2024-03-04 20:00:00
Juan,Teclado,780.0,6,Colombia,transferencia,2024-03-04 21:00:00
Luisa,Laptop,1853.0,8,Colombia,Tarjeta,2024-03-04 22:00:00
Pedro,Monitor,83.0,7,col,transferencia,2024-03-04 23:00:00
Juan,Celular,1670.0,8,chile,transferencia,2024-03-05 00:00:00
Pedro,Celular,1733.0,3,chile,transferencia,2024-03-05 01:00:00
Luisa,Monitor,263.0,6,peru,Efectivo,2024-03-05 02:00:00
Ana,Mouse,968.0,7,col,Efectivo,2024-03-05 03:00:00
Carlos,Mouse,1866.0,1,chile,Tarjeta,2024-03-05 04:00:00
Juan,Celular,829.0,1,Colombia,Tarjeta,2024-03-05 05:00:00
Carlos,Celular,1780.0,7,chile,TRANSFERENCIA,2024-03-05 06:00:00
Luisa,Monitor,995.0,3,COL,Tarjeta,2024-03-05 07:00:00
Juan,Mouse,1795.0,3,chile,Efectivo,2024-03-05 08:00:00
Pedro,Celular,341.0,5,peru,Tarjeta,2024-03-05 09:00:00
Maria,Mouse,1431.0,6,Chile,Tarjeta,2024-03-05 10:00:00
Carlos,Celular,1378.0,2,Perú,transferencia,2024-03-05 11:00:00
Juan,Laptop,,3,Chile,Tarjeta,2024-03-05 12:00:00
Carlos,Teclado,756.0,6,COL,TRANSFERENCIA,2024-03-05 13:00:00
Juan,Laptop,845.0,3,Chile,transferencia,2024-03-05 14:00:00
Ana,Celular,1701.0,5,chile,Efectivo,2024-03-05 15:00:00
Pedro,Teclado,464.0,9,peru,TRANSFERENCIA,2024-03-05 16:00:00
Carlos,Teclado,1939.0,3,Colombia,Efectivo,2024-03-05 17:00:00
Maria,Celular,1148.0,6,Colombia,TRANSFERENCIA,2024-03-05 18:00:00
Maria,Celular,322.0,5,COL,transferencia,2024-05-03 00:00:00
Luisa,Mouse,1027.0,5,Chile,TRANSFERENCIA,2024-03-05 20:00:00
Juan,Celular,237.0,6,peru,TRANSFERENCIA,2024-03-05 21:00:00
Carlos,Monitor,843.0,6,Perú,Tarjeta,2024-03-05 22:00:00
Luisa,Celular,867.0,1,chile,Efectivo,2024-03-05 23:00:00
Carlos,Monitor,1278.0,9,Chile,transferencia,2024-03-06 00:00:00
Juan,Celular,827.0,5,Chile,TRANSFERENCIA,2024-03-06 01:00:00
Maria,Mouse,1559.0,1,Perú,Efectivo,2024-03-06 02:00:00
Ana,Monitor,1027.0,8,col,Efectivo,2024-03-06 03:00:00
Maria,Laptop,537.0,7,chile,Tarjeta,2024-03-06 04:00:00
Luisa,Monitor,959.0,7,COL,Efectivo,2024-03-06 05:00:00
Pedro,Mouse,436.0,5,chile,transferencia,2024-03-06 06:00:00
Ana,Monitor,51.0,1,peru,Tarjeta,2024-03-06 07:00:00
Luisa,Celular,474.0,9,COL,TRANSFERENCIA,2024-03-06 00:00:00
Juan,Celular,1655.0,9,Perú,transferencia,2024-03-06 09:00:00
Ana,Mouse,287.0,8,peru,transferencia,2024-03-06 10:00:00
Luisa,Teclado,845.0,5,Colombia,transferencia,2024-03-06 11:00:00
Juan,Celular,28.0,3,Colombia,Tarjeta,2024-03-06 12:00:00
Maria,Laptop,75.0,,chile,Efectivo,2024-03-06 13:00:00
Pedro,Mouse,176.0,,peru,transferencia,2024-03-06 14:00:00
Juan,Monitor,1618.0,3,COL,Efectivo,2024-03-06 15:00:00
Carlos,Monitor,1029.0,7,COL,Efectivo,2024-03-06 16:00:00
Juan,Laptop,412.0,4,Colombia,transferencia,2024-03-06 17:00:00
Juan,Celular,1945.0,7,Colombia,Efectivo,2024-03-06 18:00:00
Pedro,Mouse,1855.0,5,Perú,Tarjeta,2024-03-06 19:00:00
Carlos,Laptop,418.0,6,peru,Tarjeta,2024-03-06 20:00:00
Luisa,Celular,121.0,7,COL,TRANSFERENCIA,2024-03-06 21:00:00
Luisa,Mouse,1307.0,7,Perú,Efectivo,2024-03-06 22:00:00
Juan,Monitor,1440.0,7,COL,Efectivo,2024-03-06 23:00:00
Carlos,Mouse,1406.0,7,Colombia,TRANSFERENCIA,2024-03-07 00:00:00
Carlos,Teclado,606.0,7,peru,Tarjeta,2024-03-07 01:00:00
Pedro,Mouse,660.0,3,col,TRANSFERENCIA,2024-03-07 02:00:00
Maria,Teclado,1072.0,3,peru,TRANSFERENCIA,2024-03-07 03:00:00
Luisa,Mouse,114.0,7,Chile,TRANSFERENCIA,2024-03-07 04:00:00
Pedro,Teclado,333.0,2,col,Efectivo,2024-03-07 05:00:00
Ana,Monitor,1826.0,2,chile,Efectivo,2024-03-07 06:00:00
Luisa,Celular,1992.0,3,chile,Efectivo,2024-03-07 07:00:00
Pedro,Teclado,1001.0,4,Perú,Efectivo,2024-03-07 08:00:00
Luisa,Teclado,1447.0,6,col,transferencia,2024-03-07 09:00:00
Maria,Monitor,438.0,8,col,TRANSFERENCIA,2024-03-07 10:00:00
